1;0;$0$;$\mathfrak{0}$;0
2300;3,(2,1,0),2,(-2,0);$3 (2\,1\,0) 2 \overline{(2\,0)}$;$x$;10
2301;3,(2,1,0),-4;$3 (2\,1\,0) \overline{4}$;$y$;10
2302;3,(2,1,0),(4,0);$3 (2\,1\,0) (4\,0)$;$e$;10
2303;3,(2,1,0),(-3,-1,0);$3 (2\,1\,0) \overline{(3\,1\,0)}$;$e$;10
2304;3,(2,1,0),(3,1,0);$3 (2\,1\,0) (3\,1\,0)$;$e$;10
2305;3,(2,1,0),(-4,0);$3 (2\,1\,0) \overline{(4\,0)}$;$e$;10
2306;3,(2,1,0),(3,1);$3 (2\,1\,0) (3\,1)$;$e$;10
2307;3,(2,1,0),(3,0),1;$3 (2\,1\,0) (3\,0) 1$;$e$;10
2308;3,(2,1,0),(3,0),-1;$3 (2\,1\,0) (3\,0) \overline{1}$;$e$;10
2309;3,(2,1,0),(-2,-1,-1);$3 (2\,1\,0) \overline{(2\,1\,1)}$;$e$;10
2310;3,(2,1,0),(-2,-1,0),-1;$3 (2\,1\,0) \overline{(2\,1\,0) 1}$;$e$;10
2311;3,(2,1,0),(2,2,0);$3 (2\,1\,0) (2\,2\,0)$;$e$;10
2312;3,(2,1,0),(-2,-1,-1,0);$3 (2\,1\,0) \overline{(2\,1\,1\,0)}$;$e$;10
2313;3,(2,1,0),(2,2);$3 (2\,1\,0) (2\,2)$;$e$;10
2314;3,(2,1,0),(2,1,1,0);$3 (2\,1\,0) (2\,1\,1\,0)$;$e$;10
2315;3,(2,1,0),(-2,-2,0);$3 (2\,1\,0) \overline{(2\,2\,0)}$;$e$;10
2316;3,(2,1,0),(2,1,1);$3 (2\,1\,0) (2\,1\,1)$;$e$;10
2317;3,(2,1,0),(2,1,0),1;$3 (2\,1\,0) (2\,1\,0) 1$;$e$;10
2318;3,(2,1,0),(-3,-1);$3 (2\,1\,0) \overline{(3\,1)}$;$e$;10
2319;3,(2,1,0),(-3,0),1;$3 (2\,1\,0) \overline{(3\,0)} 1$;$e$;10
2320;3,(2,1,0),(-3,0),-1;$3 (2\,1\,0) \overline{(3\,0) 1}$;$e$;10
2321;3,(2,1,0),(2,1),1;$3 (2\,1\,0) (2\,1) 1$;$e$;10
2322;3,(2,1,0),(2,0),2;$3 (2\,1\,0) (2\,0) 2$;$e$;10
2323;3,(2,1,0),(2,0),-2;$3 (2\,1\,0) (2\,0) \overline{2}$;$e$;10
2324;3,(2,1,0),(2,0),(2,0);$3 (2\,1\,0) (2\,0) (2\,0)$;$e$;10
2325;3,(2,1,0),(2,0),(-2,0);$3 (2\,1\,0) (2\,0) \overline{(2\,0)}$;$e$;10
2326;3,(2,1,0),(-2,-2);$3 (2\,1\,0) \overline{(2\,2)}$;$e$;10
2327;3,(2,1,0),(-2,-1),-1;$3 (2\,1\,0) \overline{(2\,1) 1}$;$e$;10
2328;3,(2,1,0),(-2,0),2;$3 (2\,1\,0) \overline{(2\,0)} 2$;$e$;10
2329;3,(2,1,0),(-2,0),-2;$3 (2\,1\,0) \overline{(2\,0) 2}$;$e$;10
2330;3,(2,1,0),(-2,0),(2,0);$3 (2\,1\,0) \overline{(2\,0)} (2\,0)$;$e$;10
2331;3,(2,1,0),(-2,0),(-2,0);$3 (2\,1\,0) \overline{(2\,0) (2\,0)}$;$e$;10
2332;2,1,(3,0),1,1,(2,0);$2\,1 (3\,0) 1\,1 (2\,0)$;$x$;10
2333;-2,-1,(-3,0),2,2;$\overline{2\,1 (3\,0)} 2\,2$;$x$;10
2334;-2,-1,(-3,0),2,(2,0);$\overline{2\,1 (3\,0)} 2 (2\,0)$;$x$;10
2335;3,(-3,0),4;$3 \overline{(3\,0)} 4$;$y$;10
2336;3,(-3,0),3,1;$3 \overline{(3\,0)} 3\,1$;$y$;10
2337;3,(-3,0),2,2;$3 \overline{(3\,0)} 2\,2$;$x$;10
2338;3,(-3,0),2,1,1;$3 \overline{(3\,0)} 2\,1\,1$;$z$;10
2339;3,(-3,0),2,(2,0);$3 \overline{(3\,0)} 2 (2\,0)$;$x$;10
2340;3,(-3,0),2,(-2,0);$3 \overline{(3\,0)} 2 \overline{(2\,0)}$;$x$;10
2341;3,(-3,0),(3,1);$3 \overline{(3\,0)} (3\,1)$;$e$;10
2342;3,(-3,0),(3,0),1;$3 \overline{(3\,0)} (3\,0) 1$;$e$;10
2343;3,(-3,0),(3,0),-1;$3 \overline{(3\,0)} (3\,0) \overline{1}$;$e$;10
2344;3,(-3,0),(2,2,0);$3 \overline{(3\,0)} (2\,2\,0)$;$e$;10
2345;3,(-3,0),(2,1,1,0);$3 \overline{(3\,0)} (2\,1\,1\,0)$;$e$;10
2346;3,(-3,0),(2,1,1);$3 \overline{(3\,0)} (2\,1\,1)$;$e$;10
2347;3,(-3,0),(2,1,0),1;$3 \overline{(3\,0)} (2\,1\,0) 1$;$e$;10
2348;3,(2,1,(3,1,0));$3 (2\,1 (3\,1\,0))$;$x$;10
2349;3,(2,1,(-4,0));$3 (2\,1 \overline{(4\,0)})$;$x$;10
2350;3,(2,1,(3,1));$3 (2\,1 (3\,1))$;$z \rho$;10
2351;3,(2,1,(3,0)),1;$3 (2\,1 (3\,0)) 1$;$z \rho$;10
2352;3,(2,1,(3,0)),-1;$3 (2\,1 (3\,0)) \overline{1}$;$z \rho$;10
2353;3,(2,1,(2,2,0));$3 (2\,1 (2\,2\,0))$;$x$;10
2354;3,(2,1,(2,2));$3 (2\,1 (2\,2))$;$x$;10
2355;3,(2,1,(2,1,1,0));$3 (2\,1 (2\,1\,1\,0))$;$x$;10
2356;3,(2,1,(-2,-2,0));$3 (2\,1 \overline{(2\,2\,0)})$;$x$;10
2357;3,(2,1,(2,1,1));$3 (2\,1 (2\,1\,1))$;$x$;10
2358;3,(2,1,(2,1,0)),1;$3 (2\,1 (2\,1\,0)) 1$;$z$;10
2359;3,(2,1,(-3,0)),1;$3 (2\,1 \overline{(3\,0)}) 1$;$z$;10
2360;3,(2,1,(2,1)),1;$3 (2\,1 (2\,1)) 1$;$z$;10
2361;3,(2,1,(2,0)),2;$3 (2\,1 (2\,0)) 2$;$y$;10
2362;3,(2,1,(2,0)),-2;$3 (2\,1 (2\,0)) \overline{2}$;$y$;10
2363;3,(2,1,(2,0)),(2,0);$3 (2\,1 (2\,0)) (2\,0)$;$e$;10
2364;3,(2,1,(2,0)),(-2,0);$3 (2\,1 (2\,0)) \overline{(2\,0)}$;$e$;10
2365;3,(-3,(-2,0)),2;$3 \overline{(3 (2\,0))} 2$;$y$;10
2366;3,(-3,(-2,0)),(2,0);$3 \overline{(3 (2\,0))} (2\,0)$;$e$;10
2367;3,(2,1,(-2,0)),2;$3 (2\,1 \overline{(2\,0)}) 2$;$y$;10
2368;3,(2,1,(-2,0)),-2;$3 (2\,1 \overline{(2\,0)}) \overline{2}$;$y$;10
2369;3,(2,1,(-2,0)),(2,0);$3 (2\,1 \overline{(2\,0)}) (2\,0)$;$e$;10
2370;3,(2,1,(-2,0)),(-2,0);$3 (2\,1 \overline{(2\,0)}) \overline{(2\,0)}$;$e$;10
2371;3,(2,1),4;$3 (2\,1) 4$;$y$;10
2372;3,(2,1),3,1;$3 (2\,1) 3\,1$;$y$;10
2373;3,(2,1),2,2;$3 (2\,1) 2\,2$;$x$;10
2374;3,(2,1),2,1,1;$3 (2\,1) 2\,1\,1$;$z$;10
2375;3,(2,1),(4,0);$3 (2\,1) (4\,0)$;$e$;10
2376;3,(2,1),(-3,-1,0);$3 (2\,1) \overline{(3\,1\,0)}$;$e$;10
2377;3,(2,1),(3,1,0);$3 (2\,1) (3\,1\,0)$;$e$;10
2378;3,(2,1),(-4,0);$3 (2\,1) \overline{(4\,0)}$;$e$;10
2379;3,(2,1),(3,1);$3 (2\,1) (3\,1)$;$e$;10
2380;3,(2,1),(3,0),1;$3 (2\,1) (3\,0) 1$;$e$;10
2381;3,(2,1),(3,0),-1;$3 (2\,1) (3\,0) \overline{1}$;$e$;10
2382;3,(2,1),(-2,-1,0),-1;$3 (2\,1) \overline{(2\,1\,0) 1}$;$e$;10
2383;3,(2,1),(2,2,0);$3 (2\,1) (2\,2\,0)$;$e$;10
2384;3,(2,1),(-2,-1,-1,0);$3 (2\,1) \overline{(2\,1\,1\,0)}$;$e$;10
2385;3,(2,1),(2,2);$3 (2\,1) (2\,2)$;$e$;10
2386;3,(2,1),(2,1,1,0);$3 (2\,1) (2\,1\,1\,0)$;$e$;10
2387;3,(2,1),(-2,-2,0);$3 (2\,1) \overline{(2\,2\,0)}$;$e$;10
2388;3,(2,1),(2,1,1);$3 (2\,1) (2\,1\,1)$;$e$;10
2389;3,(2,1),(2,1,0),1;$3 (2\,1) (2\,1\,0) 1$;$e$;10
2390;3,(2,1),(-3,0),1;$3 (2\,1) \overline{(3\,0)} 1$;$e$;10
2391;3,(2,1),(-3,0),-1;$3 (2\,1) \overline{(3\,0) 1}$;$e$;10
2392;3,(2,1),(2,1),1;$3 (2\,1) (2\,1) 1$;$e$;10
2393;3,(2,1),(2,0),2;$3 (2\,1) (2\,0) 2$;$e$;10
2394;3,(2,1),(2,0),-2;$3 (2\,1) (2\,0) \overline{2}$;$e$;10
2395;3,(2,1),(2,0),(2,0);$3 (2\,1) (2\,0) (2\,0)$;$e$;10
2396;3,(2,1),(2,0),(-2,0);$3 (2\,1) (2\,0) \overline{(2\,0)}$;$e$;10
2397;3,(2,0),1,(2,0),1,1;$3 (2\,0) 1 (2\,0) 1\,1$;$e$;10
2398;3,(2,1),(-2,0),2;$3 (2\,1) \overline{(2\,0)} 2$;$e$;10
2399;3,(2,1),(-2,0),-2;$3 (2\,1) \overline{(2\,0) 2}$;$e$;10
2400;3,(2,1),(-2,0),(2,0);$3 (2\,1) \overline{(2\,0)} (2\,0)$;$e$;10
2401;3,(2,1),(-2,0),(-2,0);$3 (2\,1) \overline{(2\,0) (2\,0)}$;$e$;10
2402;3,(2,0),5;$3 (2\,0) 5$;$z$;10
2403;3,(2,0),4,1;$3 (2\,0) 4\,1$;$x$;10
2404;3,(2,0),3,2;$3 (2\,0) 3\,2$;$z$;10
2405;3,(2,0),3,1,1;$3 (2\,0) 3\,1\,1$;$x$;10
2406;3,(2,0),3,(2,0);$3 (2\,0) 3 (2\,0)$;$e$;10
2407;3,(2,0),3,(-2,0);$3 (2\,0) 3 \overline{(2\,0)}$;$e$;10
2408;3,(2,0),2,3;$3 (2\,0) 2\,3$;$x$;10
2409;3,(2,0),2,2,1;$3 (2\,0) 2\,2\,1$;$z$;10
2410;3,(2,0),2,1,2;$3 (2\,0) 2\,1\,2$;$y$;10
2411;3,(2,0),2,1,1,1;$3 (2\,0) 2\,1\,1\,1$;$y$;10
2412;3,(2,0),2,1,(2,0);$3 (2\,0) 2\,1 (2\,0)$;$e$;10
2413;3,(2,0),2,(3,0);$3 (2\,0) 2 (3\,0)$;$x$;10
2414;3,(2,0),2,(2,1,0);$3 (2\,0) 2 (2\,1\,0)$;$x$;10
2415;3,(2,0),2,(-3,0);$3 (2\,0) 2 \overline{(3\,0)}$;$x$;10
2416;3,(2,0),-5;$3 (2\,0) \overline{5}$;$z$;10
2417;3,(2,0),(5,0);$3 (2\,0) (5\,0)$;$e$;10
2418;3,(2,0),(-4,-1,0);$3 (2\,0) \overline{(4\,1\,0)}$;$e$;10
2419;3,(2,0),(4,1,0);$3 (2\,0) (4\,1\,0)$;$e$;10
2420;3,(2,0),(-5,0);$3 (2\,0) \overline{(5\,0)}$;$e$;10
2421;3,(2,0),(4,1);$3 (2\,0) (4\,1)$;$e$;10
2422;3,(2,0),(4,0),1;$3 (2\,0) (4\,0) 1$;$e$;10
2423;3,(2,0),(4,0),-1;$3 (2\,0) (4\,0) \overline{1}$;$e$;10
2424;3,(2,0),(3,2,0);$3 (2\,0) (3\,2\,0)$;$e$;10
2425;3,(2,0),(3,2);$3 (2\,0) (3\,2)$;$e$;10
2426;3,(2,0),(3,1,1,0);$3 (2\,0) (3\,1\,1\,0)$;$e$;10
2427;3,(2,0),(-3,-2,0);$3 (2\,0) \overline{(3\,2\,0)}$;$e$;10
2428;3,(2,0),(3,1,1);$3 (2\,0) (3\,1\,1)$;$e$;10
2429;3,(2,0),(3,1,0),1;$3 (2\,0) (3\,1\,0) 1$;$e$;10
2430;3,(2,0),(-4,-1);$3 (2\,0) \overline{(4\,1)}$;$e$;10
2431;3,(2,0),(-4,0),1;$3 (2\,0) \overline{(4\,0)} 1$;$e$;10
2432;3,(2,0),(-4,0),-1;$3 (2\,0) \overline{(4\,0) 1}$;$e$;10
2433;3,(2,0),(3,1),1;$3 (2\,0) (3\,1) 1$;$e$;10
2434;3,(2,0),(3,0),2;$3 (2\,0) (3\,0) 2$;$e$;10
2435;3,(2,0),(3,0),-2;$3 (2\,0) (3\,0) \overline{2}$;$e$;10
2436;3,(2,0),(3,0),(2,0);$3 (2\,0) (3\,0) (2\,0)$;$e$;10
2437;3,(2,0),(3,0),(-2,0);$3 (2\,0) (3\,0) \overline{(2\,0)}$;$e$;10
2438;3,(2,0),(-2,-1,0),2;$3 (2\,0) \overline{(2\,1\,0)} 2$;$e$;10
2439;3,(2,0),(3,(2,0),0);$3 (2\,0) (3 (2\,0) 0)$;$y$;10
2440;3,(2,0),(3,(2,0));$3 (2\,0) (3 (2\,0))$;$e$;10
2441;3,(2,0),(3,(-2,0),0);$3 (2\,0) (3 \overline{(2\,0)} 0)$;$e$;10
2442;3,(2,0),(3,(-2,0));$3 (2\,0) (3 \overline{(2\,0)})$;$e$;10
2443;3,(2,0),(2,3,0);$3 (2\,0) (2\,3\,0)$;$e$;10
2444;3,(2,0),(2,3);$3 (2\,0) (2\,3)$;$e$;10
2445;3,(2,0),(2,2,1,0);$3 (2\,0) (2\,2\,1\,0)$;$e$;10
2446;3,(2,0),(-2,-3,0);$3 (2\,0) \overline{(2\,3\,0)}$;$e$;10
2447;3,(2,0),(2,2,1);$3 (2\,0) (2\,2\,1)$;$e$;10
2448;3,(2,0),(2,2,0),1;$3 (2\,0) (2\,2\,0) 1$;$e$;10
2449;3,(2,0),(2,2,0),-1;$3 (2\,0) (2\,2\,0) \overline{1}$;$e$;10
2450;3,(2,0),(2,2),1;$3 (2\,0) (2\,2) 1$;$e$;10
2451;3,(2,0),(2,1,2,0);$3 (2\,0) (2\,1\,2\,0)$;$e$;10
2452;3,(2,0),(2,1,2);$3 (2\,0) (2\,1\,2)$;$e$;10
2453;3,(2,0),(2,1,1,1,0);$3 (2\,0) (2\,1\,1\,1\,0)$;$e$;10
2454;3,(2,0),(2,1,1,1);$3 (2\,0) (2\,1\,1\,1)$;$e$;10
2455;3,(2,0),(2,1,1,0),1;$3 (2\,0) (2\,1\,1\,0) 1$;$e$;10
2456;3,(2,0),(-2,-2,0),1;$3 (2\,0) \overline{(2\,2\,0)} 1$;$e$;10
2457;3,(2,0),(2,1,1),1;$3 (2\,0) (2\,1\,1) 1$;$e$;10
2458;3,(2,0),(2,1,0),2;$3 (2\,0) (2\,1\,0) 2$;$e$;10
2459;3,(2,0),(2,1,0),-2;$3 (2\,0) (2\,1\,0) \overline{2}$;$e$;10
2460;3,(2,0),(-3,-2);$3 (2\,0) \overline{(3\,2)}$;$e$;10
2461;3,(2,0),(-3,0),2;$3 (2\,0) \overline{(3\,0)} 2$;$e$;10
2462;3,(2,0),(-3,0),-2;$3 (2\,0) \overline{(3\,0) 2}$;$e$;10
2463;3,(2,0),(-3,0),(2,0);$3 (2\,0) \overline{(3\,0)} (2\,0)$;$e$;10
2464;3,(2,0),(-3,0),(-2,0);$3 (2\,0) \overline{(3\,0) (2\,0)}$;$e$;10
2465;3,(2,0),(2,1,(2,0),0);$3 (2\,0) (2\,1 (2\,0) 0)$;$e$;10
2466;3,(2,0),(2,1,(2,0));$3 (2\,0) (2\,1 (2\,0))$;$e$;10
2467;3,(2,0),(-3,(-2,0),0);$3 (2\,0) \overline{(3 (2\,0) 0)}$;$\overline{y}$;10
2468;3,(2,0),(-3,(-2,0));$3 (2\,0) \overline{(3 (2\,0))}$;$e$;10
2469;3,(2,0),(2,1),2;$3 (2\,0) (2\,1) 2$;$e$;10
2470;3,(2,0),(2,1),(2,0);$3 (2\,0) (2\,1) (2\,0)$;$e$;10
2471;3,(2,0),(2,1),(-2,0);$3 (2\,0) (2\,1) \overline{(2\,0)}$;$e$;10
2472;3,(2,0),(2,0),3;$3 (2\,0) (2\,0) 3$;$e$;10
2473;3,(2,0),(2,0),2,1;$3 (2\,0) (2\,0) 2\,1$;$e$;10
2474;3,(2,0),(2,0),-3;$3 (2\,0) (2\,0) \overline{3}$;$e$;10
2475;3,(2,0),(2,0),(3,0);$3 (2\,0) (2\,0) (3\,0)$;$e$;10
2476;3,(2,0),(2,0),(-2,-1,0);$3 (2\,0) (2\,0) \overline{(2\,1\,0)}$;$e$;10
2477;3,(2,0),(2,0),(2,1,0);$3 (2\,0) (2\,0) (2\,1\,0)$;$e$;10
2478;3,(2,0),(2,0),(-3,0);$3 (2\,0) (2\,0) \overline{(3\,0)}$;$e$;10
2479;3,(2,0),(2,0),(2,1);$3 (2\,0) (2\,0) (2\,1)$;$e$;10
2480;3,(2,0),(2,0),(2,0),1;$3 (2\,0) (2\,0) (2\,0) 1$;$e$;10
2481;3,(2,0),(2,0),(2,0),-1;$3 (2\,0) (2\,0) (2\,0) \overline{1}$;$e$;10
2482;3,(2,0),(2,0),(-2,-1);$3 (2\,0) (2\,0) \overline{(2\,1)}$;$e$;10
2483;3,(2,0),(2,0),(-2,0),-1;$3 (2\,0) (2\,0) \overline{(2\,0) 1}$;$e$;10
2484;3,(2,0),(-2,-3);$3 (2\,0) \overline{(2\,3)}$;$e$;10
2485;-3,(-2,0),(2,0),1,(2,0);$\overline{3 (2\,0)} (2\,0) 1 (2\,0)$;$e$;10
2486;3,(2,0),(-2,-1),(2,0);$3 (2\,0) \overline{(2\,1)} (2\,0)$;$e$;10
2487;3,(2,0),(-2,0),3;$3 (2\,0) \overline{(2\,0)} 3$;$e$;10
2488;3,(2,0),(-2,0),2,1;$3 (2\,0) \overline{(2\,0)} 2\,1$;$e$;10
2489;3,(2,0),(-2,0),-3;$3 (2\,0) \overline{(2\,0) 3}$;$e$;10
2490;3,(2,0),(-2,0),(3,0);$3 (2\,0) \overline{(2\,0)} (3\,0)$;$e$;10
2491;3,(2,0),(-2,0),(2,1,0);$3 (2\,0) \overline{(2\,0)} (2\,1\,0)$;$e$;10
2492;3,(2,0),(-2,0),(-3,0);$3 (2\,0) \overline{(2\,0) (3\,0)}$;$e$;10
2493;3,(2,0),(-2,0),(2,1);$3 (2\,0) \overline{(2\,0)} (2\,1)$;$e$;10
2494;3,(2,0),(-2,0),(2,0),1;$3 (2\,0) \overline{(2\,0)} (2\,0) 1$;$e$;10
2495;3,(2,0),(-2,0),(2,0),-1;$3 (2\,0) \overline{(2\,0)} (2\,0) \overline{1}$;$e$;10
2496;3,(2,0),(2,(3,0),0);$3 (2\,0) (2 (3\,0) 0)$;$z$;10
2497;3,(2,0),(2,(3,0));$3 (2\,0) (2 (3\,0))$;$e$;10
2498;3,(2,0),(2,(2,1,0),0);$3 (2\,0) (2 (2\,1\,0) 0)$;$e$;10
2499;3,(2,0),(2,(2,1,0));$3 (2\,0) (2 (2\,1\,0))$;$e$;10
2500;3,(2,0),(-2,(-3,0),0);$3 (2\,0) \overline{(2 (3\,0) 0)}$;$\overline{z}$;10
2501;3,(2,0),(-2,(-3,0));$3 (2\,0) \overline{(2 (3\,0))}$;$e$;10
2502;3,(2,0),(2,(-3,0),0);$3 (2\,0) (2 \overline{(3\,0)} 0)$;$e$;10
2503;3,(2,0),(2,(-3,0));$3 (2\,0) (2 \overline{(3\,0)})$;$e$;10
2504;2,1,(2,0),1,1,(3,0);$2\,1 (2\,0) 1\,1 (3\,0)$;$x$;10
2505;2,1,(2,0),1,1,(2,1,0);$2\,1 (2\,0) 1\,1 (2\,1\,0)$;$x$;10
2506;2,1,(2,0),1,1,(-3,0);$2\,1 (2\,0) 1\,1 \overline{(3\,0)}$;$x$;10
2507;2,1,(2,0),1,(2,0),(2,0);$2\,1 (2\,0) 1 (2\,0) (2\,0)$;$e$;10
2508;2,1,(2,0),1,(2,0),(-2,0);$2\,1 (2\,0) 1 (2\,0) \overline{(2\,0)}$;$e$;10
2509;-2,-1,(-2,0),3,(-2,0);$\overline{2\,1 (2\,0)} 3 \overline{(2\,0)}$;$e$;10
2510;-2,-1,(-2,0),2,3;$\overline{2\,1 (2\,0)} 2\,3$;$x$;10
2511;-2,-1,(-2,0),2,1,1,1;$\overline{2\,1 (2\,0)} 2\,1\,1\,1$;$y$;10
2512;-2,-1,(-2,0),2,(3,0);$\overline{2\,1 (2\,0)} 2 (3\,0)$;$x$;10
2513;-2,-1,(-2,0),2,(2,1,0);$\overline{2\,1 (2\,0)} 2 (2\,1\,0)$;$x$;10
2514;-2,-1,(-2,0),2,(-3,0);$\overline{2\,1 (2\,0)} 2 \overline{(3\,0)}$;$x$;10
2515;-2,-1,(-2,0),(3,(-2,0));$\overline{2\,1 (2\,0)} (3 \overline{(2\,0)})$;$e$;10
2516;-2,-1,(-2,0),(2,1,1,1,0);$\overline{2\,1 (2\,0)} (2\,1\,1\,1\,0)$;$e$;10
2517;-2,-1,(-2,0),(2,1,1,1);$\overline{2\,1 (2\,0)} (2\,1\,1\,1)$;$e$;10
2518;-2,-1,(-2,0),(2,1,1,0),1;$\overline{2\,1 (2\,0)} (2\,1\,1\,0) 1$;$e$;10
2519;-2,-1,(-2,0),(2,1,1),1;$\overline{2\,1 (2\,0)} (2\,1\,1) 1$;$e$;10
2520;2,1,(2,0),(-2,0),-1,(-2,0);$2\,1 (2\,0) \overline{(2\,0) 1 (2\,0)}$;$e$;10
2521;2,1,(2,0),(2,0),1,(2,0);$2\,1 (2\,0) (2\,0) 1 (2\,0)$;$e$;10
2522;-2,-1,(-2,0),(-2,0),2,1;$\overline{2\,1 (2\,0) (2\,0)} 2\,1$;$e$;10
2523;-2,-1,(-2,0),(2,(-3,0));$\overline{2\,1 (2\,0)} (2 \overline{(3\,0)})$;$e$;10
2524;3,(-2,0),5;$3 \overline{(2\,0)} 5$;$z$;10
2525;3,(-2,0),4,1;$3 \overline{(2\,0)} 4\,1$;$x$;10
2526;3,(-2,0),3,2;$3 \overline{(2\,0)} 3\,2$;$z$;10
2527;3,(-2,0),3,1,1;$3 \overline{(2\,0)} 3\,1\,1$;$x$;10
2528;3,(-2,0),3,(2,0);$3 \overline{(2\,0)} 3 (2\,0)$;$e$;10
2529;3,(-2,0),3,(-2,0);$3 \overline{(2\,0)} 3 \overline{(2\,0)}$;$e$;10
2530;3,(-2,0),2,3;$3 \overline{(2\,0)} 2\,3$;$x$;10
2531;3,(-2,0),2,2,1;$3 \overline{(2\,0)} 2\,2\,1$;$z$;10
2532;3,(-2,0),2,1,2;$3 \overline{(2\,0)} 2\,1\,2$;$y$;10
2533;3,(-2,0),2,1,1,1;$3 \overline{(2\,0)} 2\,1\,1\,1$;$y$;10
2534;3,(-2,0),2,1,(2,0);$3 \overline{(2\,0)} 2\,1 (2\,0)$;$e$;10
2535;3,(-2,0),2,(3,0);$3 \overline{(2\,0)} 2 (3\,0)$;$x$;10
2536;3,(-2,0),2,(2,1,0);$3 \overline{(2\,0)} 2 (2\,1\,0)$;$x$;10
2537;3,(-2,0),2,(-3,0);$3 \overline{(2\,0)} 2 \overline{(3\,0)}$;$x$;10
2538;3,(-2,0),(5,0);$3 \overline{(2\,0)} (5\,0)$;$e$;10
2539;3,(-2,0),(4,1,0);$3 \overline{(2\,0)} (4\,1\,0)$;$e$;10
2540;3,(-2,0),(4,1);$3 \overline{(2\,0)} (4\,1)$;$e$;10
2541;3,(-2,0),(4,0),1;$3 \overline{(2\,0)} (4\,0) 1$;$e$;10
2542;3,(-2,0),(4,0),-1;$3 \overline{(2\,0)} (4\,0) \overline{1}$;$e$;10
2543;3,(-2,0),(3,2,0);$3 \overline{(2\,0)} (3\,2\,0)$;$e$;10
2544;3,(-2,0),(3,2);$3 \overline{(2\,0)} (3\,2)$;$e$;10
2545;3,(-2,0),(3,1,1,0);$3 \overline{(2\,0)} (3\,1\,1\,0)$;$e$;10
2546;3,(-2,0),(3,1,1);$3 \overline{(2\,0)} (3\,1\,1)$;$e$;10
2547;3,(-2,0),(3,1,0),1;$3 \overline{(2\,0)} (3\,1\,0) 1$;$e$;10
2548;3,(-2,0),(-4,0),1;$3 \overline{(2\,0) (4\,0)} 1$;$e$;10
2549;3,(-2,0),(3,1),1;$3 \overline{(2\,0)} (3\,1) 1$;$e$;10
2550;3,(-2,0),(3,0),2;$3 \overline{(2\,0)} (3\,0) 2$;$e$;10
2551;3,(-2,0),(3,0),-2;$3 \overline{(2\,0)} (3\,0) \overline{2}$;$e$;10
2552;3,(-2,0),(3,0),(2,0);$3 \overline{(2\,0)} (3\,0) (2\,0)$;$e$;10
2553;3,(-2,0),(3,0),(-2,0);$3 \overline{(2\,0)} (3\,0) \overline{(2\,0)}$;$e$;10
2554;-3,(2,0),(2,1,0),1,1;$\overline{3} (2\,0) (2\,1\,0) 1\,1$;$e$;10
2555;3,(-2,0),(3,(2,0));$3 \overline{(2\,0)} (3 (2\,0))$;$e$;10
2556;3,(-2,0),(3,(-2,0),0);$3 \overline{(2\,0)} (3 \overline{(2\,0)} 0)$;$y$;10
2557;3,(-2,0),(3,(-2,0));$3 \overline{(2\,0)} (3 \overline{(2\,0)})$;$e$;10
2558;3,(-2,0),(2,3,0);$3 \overline{(2\,0)} (2\,3\,0)$;$e$;10
2559;3,(-2,0),(2,3);$3 \overline{(2\,0)} (2\,3)$;$e$;10
2560;3,(-2,0),(2,2,1,0);$3 \overline{(2\,0)} (2\,2\,1\,0)$;$e$;10
2561;3,(-2,0),(2,2,1);$3 \overline{(2\,0)} (2\,2\,1)$;$e$;10
2562;3,(-2,0),(2,2,0),1;$3 \overline{(2\,0)} (2\,2\,0) 1$;$e$;10
2563;3,(-2,0),(2,2,0),-1;$3 \overline{(2\,0)} (2\,2\,0) \overline{1}$;$e$;10
2564;3,(-2,0),(2,2),1;$3 \overline{(2\,0)} (2\,2) 1$;$e$;10
2565;3,(-2,0),(2,1,2,0);$3 \overline{(2\,0)} (2\,1\,2\,0)$;$e$;10
2566;3,(-2,0),(2,1,2);$3 \overline{(2\,0)} (2\,1\,2)$;$e$;10
2567;3,(-2,0),(2,1,1,1,0);$3 \overline{(2\,0)} (2\,1\,1\,1\,0)$;$e$;10
2568;3,(-2,0),(2,1,1,1);$3 \overline{(2\,0)} (2\,1\,1\,1)$;$e$;10
2569;3,(-2,0),(2,1,1,0),1;$3 \overline{(2\,0)} (2\,1\,1\,0) 1$;$e$;10
2570;3,(-2,0),(2,1,1),1;$3 \overline{(2\,0)} (2\,1\,1) 1$;$e$;10
2571;3,(-2,0),(2,1,0),2;$3 \overline{(2\,0)} (2\,1\,0) 2$;$e$;10
2572;3,(-2,0),(2,1,0),-2;$3 \overline{(2\,0)} (2\,1\,0) \overline{2}$;$e$;10
2573;-3,(2,0),(3,0),1,1;$\overline{3} (2\,0) (3\,0) 1\,1$;$e$;10
2574;3,(-2,0),(-3,0),2;$3 \overline{(2\,0) (3\,0)} 2$;$e$;10
2575;3,(-2,0),(-3,0),(2,0);$3 \overline{(2\,0) (3\,0)} (2\,0)$;$e$;10
2576;3,(-2,0),(-3,0),(-2,0);$3 \overline{(2\,0) (3\,0) (2\,0)}$;$e$;10
2577;3,(-2,0),(2,1,(2,0),0);$3 \overline{(2\,0)} (2\,1 (2\,0) 0)$;$e$;10
2578;3,(-2,0),(2,1,(2,0));$3 \overline{(2\,0)} (2\,1 (2\,0))$;$e$;10
